,Actual,Predict
5129,494.26,452.32009989083775
1498,494.15,470.17559380242653
12267,542.8,498.1990666940268
12576,659.64,515.7962718778256
10569,404.15,570.4075586170012
10719,455.15,455.08242074619216
9978,519.26,451.1768831447956
3542,404.69,387.03254468204995
11892,477.15,469.35164475930617
5837,427.14,427.9410149718696
8917,560.61,464.70451384938787
9641,484.15,491.0173214243614
5148,498.78,468.65
8687,505.35,486.9340515369676
3404,578.06,522.7007817222927
9253,433.96,433.95
6414,576.92,559.5872485100508
10006,520.31,527.08
9438,459.15,496.0528735814227
12152,526.64,516.7174519640504
10251,568.22,441.84618967185673
8346,463.65,463.65
3592,431.96,428.6253291945557
5491,368.08,389.61405358331217
7488,495.32,496.94020147896396
7116,446.02,434.0539646299522
5268,545.71,481.6512712810915
6756,403.65,391.54412127021703
1562,501.15,507.5035704968107
9494,467.65,462.09542172462443
6081,472.92,441.65734119377333
10261,570.15,461.110492668996
373,392.55,427.4852039005154
1327,476.15,470.4586489028704
1002,439.65,414.4351765928415
3694,507.9,402.5889059690106
8488,481.65,442.2771307906437
9955,516.91,475.2781700757506
4850,428.9,408.9832690925892
5335,581.15,581.15
8404,469.31,433.4828763751232
3315,397.42,348.06710812294966
613,386.15,416.41154660820837
9417,456.47,443.5880439062916
2769,509.65,484.82549884253785
1323,476.15,489.9646126378727
1595,504.15,504.15
9060,666.39,525.400529720266
5076,481.15,481.15
3524,390.65,405.2193414246884
1453,490.15,519.22
4949,450.26,469.8975431563536
4253,506.45,486.1558475658989
6143,485.93,440.1742432523565
10067,530.12,467.5634457210432
11591,460.15,465.4258906096911
7744,565.45,515.4284936425282
10442,636.15,506.81700168649405
611,385.65,368.2285402558754
3447,328.65,468.56040203904644
10713,455.15,457.83739327069884
5235,532.09,471.1857364063471
4339,602.47,519.0353429384685
1769,527.15,457.5119909325534
10668,451.15,448.99888655296223
2183,382.45,403.41226442257386
9403,454.55,447.8230409507053
6213,502.04,501.9620794496271
4193,473.15,478.74379791814397
1157,458.15,467.19616750022715
4685,402.15,401.7333694324515
3351,453.11,502.8852732119407
4189,471.95,467.15
5601,389.15,450.0739543120221
2459,445.15,426.30876947365584
5666,403.65,410.595
10836,478.15,453.93767021889335
1807,534.65,492.7619022705064
6956,430.65,430.65
5278,550.4,403.28167674348026
3187,513.91,406.8695763788411
4104,441.52,441.5771049626937
8546,491.15,458.7366844273514
1665,513.15,479.84247067941527
12465,600.77,494.8483679590878
3088,338.15,329.20242637201073
8903,556.28,509.8190513617394
8201,444.15,447.42101308973514
119,441.15,441.15
9845,505.97,478.670656140362
3482,364.57,384.45
8598,495.15,470.98742799996046
2057,352.65,352.65
8743,514.88,458.5123387914636
9104,363.65,500.50227378345886
8196,443.55,483.6088105749211
3492,369.98,363.92310577841647
5924,440.4,455.43097799499355
2271,407.15,422.5046621212855
2519,460.15,459.56210844058626
5763,418.65,417.43800236548634
3455,336.46,340.9919363182628
1978,317.15,338.7816107968368
9384,450.9,447.18955963496904
8008,412.17,412.1826298993385
3751,564.71,421.7191299438296
8870,547.8,512.5942354273118
5009,464.85,464.84999999999997
12226,536.54,501.1321925688996
11177,541.65,541.65
12616,711.41,557.6784572996335
6717,399.55,409.51489269681826
6415,576.92,544.1757354802776
1864,548.65,510.5879944281364
3800,316.07,301.35
7144,448.95,436.68183357414983
11870,474.15,474.32366252775006
8615,496.82,488.4936767216859
12381,573.15,431.3883857868722
12239,538.15,497.5516988390313
4176,466.85,414.448462924595
7132,447.15,433.3796673108122
5279,550.42,438.76263890498507
9976,519.26,473.4701468629297
12277,544.03,517.2665798931673
3441,321.5,319.15
3070,323.65,338.9307792537129
10564,399.15,478.19347858552345
10955,501.21,501.21
8289,458.65,434.9238792280867
1923,565.65,510.79842393606873
11255,556.15,506.0075987470055
4707,406.11,424.51584961443666
8283,458.08,492.75867092840286
4665,399.75,388.3595900274667
9316,442.75,443.75
2012,337.15,337.15
4058,422.22,353.6548505665602
8079,424.23,426.8481102249638
5470,364.15,358.3052536081617
424,414.35,424.43358127372005
554,373.65,347.15
1793,532.25,493.9483211799299
12458,598.66,517.2832486716283
12188,531.02,486.8526184826282
487,438.85,438.25
6760,403.82,405.81229532365614
6779,405.87,392.89795537915387
5533,378.3,373.8438343350211
5761,418.15,416.28956397394376
9118,376.65,446.8942472328623
2157,373.15,488.15
1483,493.15,493.15
7907,355.65,355.65
7020,437.54,440.4092689504805
468,469.65,461.4786522157201
5328,577.0,514.9809567690199
2474,451.15,451.15
3984,403.0,378.92909752956274
10073,531.08,485.6074419475021
6433,594.24,594.24
2412,437.15,432.0461509471723
2055,351.15,350.65
10023,523.15,470.77184522487903
4480,363.22,348.9171875021743
3858,357.15,382.7944259224855
8703,508.15,457.6934734935352
12510,623.83,550.238672844509
12293,546.96,524.340561758747
10155,543.0,492.3809741833567
6321,539.42,496.2182467951968
68,435.15,417.50171472925956
9402,454.25,480.18352357115316
2954,558.15,533.2635635849891
6216,503.45,397.3649465370641
5657,401.15,410.1835852252632
177,443.65,459.2330066120099
1373,481.65,443.20034423133774
2522,460.65,460.65
8178,441.41,445.17604091872096
2351,425.65,391.23142109730315
2337,422.15,498.47928513261735
8018,414.64,447.31541870518765
9372,448.22,469.71081549542464
6676,393.15,381.9719905945076
3912,382.34,377.9586774329709
5156,500.15,470.8220709618524
4489,366.4,358.7151806285742
1413,486.15,444.64
7277,467.1,467.1
10692,453.15,463.15
245,266.25,573.15
3194,308.76,356.7020315583711
11478,691.43,579.3406568903897
10080,531.39,493.2440068032055
3449,330.28,352.4965567914127
2685,491.65,446.88311147376527
10419,625.66,518.4560206608717
1414,486.15,475.8593388902898
8565,493.59,455.4235075136747
