,SMILES,VP1,VP2,VP3,VP4,VP5,Column1,Name,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2
1641,CC(C)C(C(C)C)C(C)(C)C,4.8666490800550335,7.147813507244024,8.923195200493621,10.344221078584125,11.507355323979214,4207,"2,2,4-Trimethyl-3-(1-methylethyl)pentane",20.02523716600527,3144.6865132038283,-73.15,443,443,11,"[1, 6]",2,True,CH
1642,CC(C)C(C)(C(C)C)C(C)C,5.546679603067666,6.663713929174325,7.67218120414751,8.587175714190117,9.421117560941553,4208,"2,3,4-Trimethyl-3-(1-methylethyl)pentane",20.160882453833548,3263.93739516999,-81.15,459,459,11,"[1, 6]",2,True,CH
1643,CCC(CC)(C(C)C)C(C)C,6.4280627652619735,8.058521037507104,9.409871572832428,10.548131824183892,11.520020637598313,4209,"3,3-Diethyl-2,4-dimethylpentane",19.987797132393183,3191.336887187888,-85.0,462,462,11,"[1, 6]",2,True,CH
1644,CCC(C)(C(C)C)C(C)(C)C,3.0283877776121564,4.381291452286639,5.542310578306422,6.5495648191572435,7.4317038354955045,4210,"3-Ethyl-2,2,3,4-tetramethylpentane",19.771446237055464,3116.7561560258105,-81.15,459,459,11,"[1, 6]",2,True,CH
1645,CCCC(C)(C)CC(C)CC,4.894852410231014,7.126942223352316,8.895715904940955,10.331865706167116,11.521154224206889,4211,"3,5,5-Trimethyloctane",20.088443126807952,3168.057751897717,-76.15,446,446,11,"[1, 6]",2,True,CH
1646,CCCC(CCC)CC(C)C,7.902293137026465,9.03882719474046,10.002490072311135,10.829935718973761,11.548139779221865,4213,2-Methyl-4-propylheptane,20.288629874792854,3250.904763543644,-76.15,447,447,11,"[1, 6]",2,True,CH
1647,CCCC(CCC)C(C)CC,6.7141431004325085,7.881355952184073,8.998049724195191,10.067434776851243,11.09245509918263,4214,3-Methyl-4-propylheptane,20.261781732608547,3267.1610143001817,-78.15,452,452,11,"[1, 6]",2,True,CH
1648,CCCC(CC(C)C)C(C)C,5.57378400424367,6.665700449129396,7.657441073383403,8.562186906036182,9.3909036771215,4215,2-Methyl-4-(1-methylethyl)heptane,20.243959723988773,3225.5993533716387,-75.15,445,445,11,"[1, 6]",2,True,CH
1649,CCCC(C(C)C)C(C)CC,4.88609499424523,7.120526353871849,8.8923791122136,10.3318255344106,11.524384802961581,4216,3-Methyl-4-(1-methylethyl)heptane,20.217019478400744,3241.717449022597,-77.15,450,450,11,"[1, 6]",2,True,CH
1650,CCCC(C)(CCC)C(C)C,5.552116796832745,6.668856658479452,7.673819410563638,8.582987254327115,9.40943409702616,4217,4-Methyl-4-(1-methylethyl)heptane,20.04731895704708,3186.938949660269,-79.15,453,453,11,"[1, 6]",2,True,CH
1651,CCCC(CC)C(CC)CC,10.997891538420514,11.627705466026123,12.184567680804877,12.680459348907043,13.124874188201304,4218,"3,4-Diethylheptane",20.129475193165103,3175.9325929157576,-84.0,453,453,11,"[1, 6]",2,True,CH
1652,CCC(CC)CC(CC)CC,11.141762428685091,11.144912392935938,11.148022122382585,11.15109238301767,11.154123921512422,4219,"3,5-Diethylheptane",20.12514633319028,3165.732140953793,-84.0,452,452,11,"[1, 6]",2,True,CH
1653,CCCCC(CC)C(C)(C)C,4.878111626399296,7.2162453400059885,8.989651429734177,10.380881464167206,11.501459221321841,4220,"3-Ethyl-2,2-dimethylheptane",19.942758567974224,3081.756862612301,-83.0,449,449,11,"[1, 6]",2,True,CH
1654,CCCC(C(C)C)C(C)C,4.883303115224447,7.17424990996639,8.949052805215471,10.364480670694437,11.519651730278389,4228,2-Methyl-3-(1-methylethyl)hexane,20.460609955388584,3318.02511900442,-68.45,326,470,10,"[1, 6]",2,True,CH
1655,CCC(C)C(C)CCC(C)C,4.248841806970056,4.686263618647722,5.104397159726403,5.504490693639767,5.887687047818101,4229,"2,5,6-Trimethyloctane",20.197746841172386,3234.533383532456,-78.15,451,451,11,"[1, 6]",2,True,CH
1656,CCCCC(CCC)C(C)C,4.931276712452274,5.316661301185988,5.687094014508112,6.043428432366024,6.386454375233914,4230,4-(1-Methylethyl)octane,20.25775220869581,3256.914510636358,-78.15,451,451,11,"[1, 6]",2,True,CH
1657,CCCCCC(CC)C(C)C,4.976997427209966,5.300447527433157,5.614313920983069,5.919016332239551,6.214950328783615,4231,3-Ethyl-2-methyloctane,20.161296919150285,3213.5798591862103,-83.0,455,455,11,"[1, 6]",2,True,CH
1658,CCCCC(CC)CC(C)C,4.884036222948534,7.132377590569412,8.90456592936331,10.33737734713935,11.519779919442476,4232,4-Ethyl-2-methyloctane,20.13555401781061,3152.354121563498,-83.0,449,449,11,"[1, 6]",2,True,CH
1659,CCCC(CC)CCC(C)C,6.506107278595692,7.218962852259455,7.879327432710873,8.492792889206907,9.064184058698064,4233,5-Ethyl-2-methyloctane,20.14421173776027,3172.755025487426,-83.0,451,451,11,"[1, 6]",2,True,CH
1660,CCC(CC)CCCC(C)C,9.905270548648248,10.450326335663256,10.944593774893825,11.394855554868595,11.806738083391814,4234,6-Ethyl-2-methyloctane,20.13808686141291,3196.333496839685,-84.0,455,455,11,"[1, 6]",2,True,CH
1661,CCCCC(CC)C(C)CC,4.894288355681013,7.118174468122142,8.883841897219796,10.319683274978038,11.510221282547125,4235,4-Ethyl-3-methyloctane,20.13808686141291,3196.333496839685,-84.0,455,455,11,"[1, 6]",2,True,CH
1662,CCCC(CC)CC(C)CC,5.926706274778866,6.370526283016485,6.796183327614504,7.204770007919851,7.5972930117051405,4236,5-Ethyl-3-methyloctane,20.13555401781061,3152.354121563498,-83.0,449,449,11,"[1, 6]",2,True,CH
1663,CCC(C)CCC(CC)CC,6.668385014719156,8.333521440857703,9.642369605533196,10.698230108958047,11.5679888469201,4237,3-Ethyl-6-methyloctane,20.13808686141291,3196.333496839685,-84.0,455,455,11,"[1, 6]",2,True,CH
1664,CCCCC(C)C(CC)CC,13.194751833279003,13.779391888971121,14.294681953164304,14.75227059142233,15.161335909930303,4238,3-Ethyl-4-methyloctane,20.142346643834944,3206.5339488016484,-84.0,456,456,11,"[1, 6]",2,True,CH
1665,CCCC(C)C(CC)CCC,7.6203061416197375,9.159114566285247,10.378442771570798,11.368427372807606,12.188212097615432,4239,4-Ethyl-5-methyloctane,20.129475193165103,3175.9325929157576,-84.0,453,453,11,"[1, 6]",2,True,CH
1666,CCCC(C)CC(CC)CC,7.621293902301058,9.160613319648572,10.381743952140452,11.374102261970883,12.196470859577257,4240,3-Ethyl-5-methyloctane,20.15277735430621,3193.178955262283,-83.0,453,453,11,"[1, 6]",2,True,CH
1667,CCCC(C)CCC(C)(C)C,7.629953230726841,8.813031107696332,9.840443710477519,10.741017443463718,11.536875005203145,4242,"2,2,5-Trimethyloctane",20.103755317676367,3165.156494680545,-75.15,444,444,11,"[1, 6]",2,True,CH
1668,CC(C)CCCCC(C)(C)C,4.891923531990777,7.214813105389416,8.987461566668275,10.384674978764018,11.514304230621148,4244,"2,2,7-Trimethyloctane",20.088443126807952,3168.057751897717,-76.15,446,446,11,"[1, 6]",2,True,CH
1669,CCCCCC(C)(C)C(C)C,6.87889188408041,9.224020502817918,10.898795190410954,12.154702789795328,13.131417065234093,4245,"2,3,3-Trimethyloctane",20.032559386600987,3189.9323102811613,-80.15,455,455,11,"[1, 6]",2,True,CH
1670,CCCCC(C)C(C)C(C)C,6.448718792671023,8.349860985032791,9.909042922916345,11.210914639673964,12.31431642734404,4246,"2,3,4-Trimethyloctane",20.18261885711141,3237.5497700042783,-79.15,453,453,11,"[1, 6]",2,True,CH
1671,CCCC(C)CC(C)C(C)C,9.622272163863121,10.159654925148892,10.654449356503438,11.111525264861065,11.535037259631377,4247,"2,3,5-Trimethyloctane",20.19371731725964,3224.3559574214223,-78.15,450,450,11,"[1, 6]",2,True,CH
1672,CCC(C)CCC(C)C(C)C,4.87528916592942,7.146404695857548,8.916421173203583,10.334704347323916,11.496621957490936,4248,"2,3,6-Trimethyloctane",20.18261885711141,3237.5497700042783,-79.15,453,453,11,"[1, 6]",2,True,CH
1673,CC(C)CCCC(C)C(C)C,6.66581189953796,8.310172072188806,9.61648330851814,10.679273609460967,11.560832332552144,4249,"2,3,7-Trimethyloctane",20.17856630734774,3227.3723438932448,-79.15,452,452,11,"[1, 6]",2,True,CH
1674,CCCCC(C)(C)CC(C)C,9.593233605789498,10.034190510066448,10.4413651986707,10.818496591720601,11.168791489690198,4250,"2,4,4-Trimethyloctane",20.103755317676367,3165.156494680545,-75.15,444,444,11,"[1, 6]",2,True,CH
1675,CCCC(C)C(C)CC(C)C,4.874701026301448,7.112224599019452,8.88421147131746,10.322260109813776,11.512639680453214,4251,"2,4,5-Trimethyloctane",20.21301298033893,3231.540022911564,-77.15,449,449,11,"[1, 6]",2,True,CH
1676,CCC(C)CC(C)CC(C)C,7.750065597301896,8.7699799229705,9.654747068196022,10.429560085859558,11.113716637045975,4252,"2,4,6-Trimethyloctane",23.854873666822037,5462.59530999175,1.896,327,442,11,"[1, 6]",2,True,CH
1677,CC(C)CCC(C)CC(C)C,6.553007669009151,8.147535629802114,9.465518369020321,10.57315847872497,11.517089021935945,4253,"2,4,7-Trimethyloctane",20.23995322592696,3215.4219272606056,-75.15,444,444,11,"[1, 6]",2,True,CH
1678,CCCC(C)(C)CCC(C)C,4.956489154305203,6.944460783845127,8.577437479538638,9.942713077577476,11.10112873651952,4254,"2,5,5-Trimethyloctane",20.10766971233445,3175.1957656859995,-75.15,445,445,11,"[1, 6]",2,True,CH
1679,CCCCC(C)C(C)(C)CC,8.024399835562043,9.035858401944058,9.909233887591327,10.670995892644696,11.34125495414811,4255,"3,3,4-Trimethyloctane",20.032559386600987,3189.9323102811613,-80.15,455,455,11,"[1, 6]",2,True,CH
1680,CCCC(C)CC(C)(C)CC,4.887973578580304,7.467803939642291,9.491285234100236,11.120868697353476,12.461368815841254,4256,"3,3,5-Trimethyloctane",20.09238054731697,3178.097022903172,-76.15,447,447,11,"[1, 6]",2,True,CH
1681,CCC(C)CCC(C)(C)CC,7.445657379118835,8.780095856836757,9.864240844575038,10.76247381539008,11.518839347633339,4257,"3,3,6-Trimethyloctane",20.081166957914093,3191.0375511257985,-77.15,450,450,11,"[1, 6]",2,True,CH
1682,CCCCC(C)(C)C(C)CC,7.586394592315331,9.152452440862774,10.387017888783832,11.385269612683407,12.209131825407205,4258,"3,4,4-Trimethyloctane",20.05127940340703,3196.955194814793,-79.15,454,454,11,"[1, 6]",2,True,CH
1683,CCCC(C)C(C)C(C)CC,4.642690696370025,5.343813069849368,6.007019356342347,6.635304283142901,7.231355290856509,4259,"3,4,5-Trimethyloctane",20.18664838102415,3247.704170264382,-79.15,454,454,11,"[1, 6]",2,True,CH
1684,CCC(C)CC(C)C(C)CC,4.089693727815742,4.78550965680801,5.436432932207612,6.046672358661482,6.619926568763766,4260,"3,4,6-Trimethyloctane",20.22496339697157,3262.072301244665,-77.15,452,452,11,"[1, 6]",2,True,CH
1685,CCCC(CC)CC(C)(C)C,8.464307665777442,9.53276730114942,10.352023523023561,11.000155729884828,11.525709741595026,4261,"4-Ethyl-2,2-dimethylheptane",19.93156800442227,3018.827212020774,-82.0,441,441,11,"[1, 6]",2,True,CH
1686,CCC(CC)CCC(C)(C)C,7.5898225532641685,9.152679187388939,10.383620027307686,11.378232042403274,12.198613404792916,4262,"5-Ethyl-2,2-dimethylheptane",19.925604309031414,3041.876088801644,-83.0,445,445,11,"[1, 6]",2,True,CH
1687,CCC1CCC(C1)(C)C,7.615072554905479,9.172166443329202,10.398568415844117,11.389512982506462,12.206869339872542,4263,"3-Ethyl-1,1-dimethylcyclopentane",20.060881183244817,2920.184466636909,-65.0,407,407,9,"[1, 6]",2,True,CH
1688,C[C@H]1CC[C@@H](C1(C)C)C,5.594737046765548,6.690570118944802,7.678968576204522,8.574993345869874,9.391015903957964,4266,"trans-1,2,2,3-Tetramethyl-cyclopentane",19.93875206991241,2920.460776848068,-64.0,411,411,9,"[1, 6]",2,True,CH
1689,CCC(C)CCC(CC)C(C)C,7.61274376973669,9.161933746290773,10.386723774287695,11.379350570355966,12.200110472145392,4289,"3-Ethyl-2,6-dimethyloctane",20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH
1690,CCC(C)CC(CC)CC(C)C,7.600475837165803,9.157161455854128,10.387102889219486,11.383403201715385,12.206861747955822,4290,"4-Ethyl-2,6-dimethyloctane",20.181582693819564,3271.76618448617,-85.15,463,463,12,"[1, 6]",2,True,CH
1691,CCC(CCCC(C)C)C(C)C,7.616439380411935,9.165143323321987,10.389549092984238,11.381864468228622,12.202366869690794,4291,"3-Ethyl-2,7-dimethyloctane",20.161319945001217,3298.66037837234,-87.15,469,469,12,"[1, 6]",2,True,CH
1692,CCC(CCC(C)C)CC(C)C,9.15691279105506,10.23103883924967,11.12293063790066,11.875338047050787,12.51860924757957,4292,"4-Ethyl-2,7-dimethyloctane",20.181582693819564,3271.76618448617,-85.15,463,463,12,"[1, 6]",2,True,CH
1693,CCCCC(CC)C(C)(C)CC,7.569688974320341,9.136847551355373,10.371913894929675,11.370334248572632,12.194176477335184,4293,"4-Ethyl-3,3-dimethyloctane",20.01388542149681,3250.8356859908536,-88.15,471,471,12,"[1, 6]",2,True,CH
1694,CCCCC(C)(CC)C(C)CC,7.575951625390372,9.142618643273558,10.376118393688646,11.372513521708283,12.194174334908748,4294,"4-Ethyl-3,4-dimethyloctane",20.13735003418315,3315.331094445617,-89.15,474,474,12,"[1, 6]",2,True,CH
1695,CCC(C)CCC(C)(CC)CC,5.873268327747102,7.737569279742468,9.242429174155179,10.482659544345257,11.522421643491679,4298,"3-Ethyl-3,6-dimethyloctane",19.995925257771454,3243.9509565628014,-89.15,472,472,12,"[1, 6]",2,True,CH
1696,CCCCC(C)(C)C(CC)CC,7.548648640467867,9.171409901711849,10.466036451742257,11.522916692407877,12.402032922355243,4299,"3-Ethyl-4,4-dimethyloctane",19.9917345529022,3233.865633855488,-89.15,471,471,12,"[1, 6]",2,True,CH
1697,CCCC(C)(C)CC(CC)CC,6.69994028768426,8.323846190608192,9.61200534317794,10.658786969676134,11.526223787879186,4300,"3-Ethyl-5,5-dimethyloctane",20.029427870874517,3214.247608863179,-86.15,464,464,12,"[1, 6]",2,True,CH
1698,CCCC(C)C(C)C(CC)CC,5.058023855700991,5.417096788315341,5.76228803539048,6.094387326192223,6.414125601207299,4301,"3-Ethyl-4,5-dimethyloctane",20.12889954689186,3294.8841388198302,-89.15,472,472,12,"[1, 6]",2,True,CH
1699,CCCCC(CC)C(CC)CC,8.02237707921766,11.426060411018783,13.462246533222519,14.81720324695546,15.783807537409125,4302,"3,4-Diethyloctane",20.18777664771972,3317.4264468802417,-89.15,472,472,12,"[1, 6]",2,True,CH
1700,CCCC(CC)CC(CC)CC,6.586218242001122,7.476276386137785,8.260328113437998,8.956247171532379,9.578102872042074,4303,"3,5-Diethyloctane",20.22461800920762,3331.541293500295,-87.15,470,470,12,"[1, 6]",2,True,CH
1701,CCC(CC)CCC(CC)CC,6.129028346031923,7.804770734292692,9.235648900568997,10.471678975580886,11.55012366009548,4304,"3,6-Diethyloctane",20.178036712776358,3330.9886730779767,-90.15,475,475,12,"[1, 6]",2,True,CH
1702,CCCCCC(CC)C(C)(C)C,8.292001781819355,9.278134205900164,10.134195440974214,10.884327937026457,11.547047505428136,4305,"3-Ethyl-2,2-dimethyloctane",20.02781606130942,3247.6581185625223,-87.15,469,469,12,"[1, 6]",2,True,CH
1703,CCCCC(CC)CC(C)(C)C,6.166674414133141,7.221999036745416,8.148336099147919,8.967971970248989,9.698338447006911,4306,"4-Ethyl-2,2-dimethyloctane",20.057956900176716,3207.9845774102346,-84.15,460,460,12,"[1, 6]",2,True,CH
1704,CCCCCC(C)(CC)C(C)C,4.811578886146586,7.147461925425878,8.876946466365055,10.20903649137037,11.266585354869216,4307,"3-Ethyl-2,3-dimethyloctane",19.986392555486457,3257.213846698447,-90.15,475,475,12,"[1, 6]",2,True,CH
1705,CCCCC(CC)C(C)C(C)C,5.467819365337496,6.30239564311441,7.0458605590918,7.712361901281097,8.313262448632232,4308,"4-Ethyl-2,3-dimethyloctane",20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH
1706,CCCCC(C)C(CC)C(C)C,4.388266670228052,5.329348968865496,6.196135296557873,6.997089751260958,7.739437782449183,4309,"3-Ethyl-2,4-dimethyloctane",20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH
1707,CCCCC(C)(CC)CC(C)C,9.162149755619549,10.21340047075978,11.09528583788322,11.845683898144658,12.491961234073997,4310,"4-Ethyl-2,4-dimethyloctane",20.16293175456631,3264.720274101608,-86.15,464,464,12,"[1, 6]",2,True,CH
1708,CCCC(C)CC(CC)C(C)C,5.121462795046437,5.782673678828921,6.402613763756452,6.985030108836472,7.533229493643038,4311,"3-Ethyl-2,5-dimethyloctane",20.175572946726845,3295.4597850930786,-86.15,467,467,12,"[1, 6]",2,True,CH
1709,CCCC(C)CC(C)CC(C)C,7.993054086370606,9.310322254057748,10.503343282744034,11.588904301640522,12.58089860627253,4313,"2,4,6-Trimethylnonane",23.789388146777284,5628.086705795417,-0.262,339,459,12,"[1, 6]",2,True,CH
1710,CCCCC(CCC)C(C)(C)C,8.257268194757627,8.811388697239456,9.32230869722791,9.794890665122725,10.233293727015043,4314,"4-(1,1-Dimethylethyl)octane",20.074420383591622,3248.3488940904203,-84.15,464,464,12,"[1, 6]",2,True,CH
1711,CC1CCC(=C1)C,6.228618156605597,8.035273633008789,9.451399709646768,10.591271581320713,11.528541713522301,4315,"1,3-Dimethylcyclopentene",20.707078663742664,2882.836536428545,-51.15,283,410,7,"[1, 6]",2,True,CH
1712,CCC(CC)(CC)CC(C)(C)C,7.119378214236379,8.589518444187602,9.773397838813734,10.747208138752553,11.562305400183389,4316,"4,4-Diethyl-2,2-dimethylhexane",19.786551195265503,3163.751917773819,-90.15,473,473,12,"[1, 6]",2,True,CH
1713,CCC(CC)C(C)(CC)C(C)C,9.50219506730286,10.204611314903731,10.837555396825854,11.410848312620052,11.932543225719424,4317,"3,4-Diethyl-2,3-dimethylhexane",19.935827786844307,3254.5658738415045,-90.15,477,477,12,"[1, 6]",2,True,CH
1714,CCC(CC)(CC)C(C)C(C)C,4.848526496676477,7.211622438416432,9.000714814408374,10.40229491350058,11.529961250900572,4318,"4,4-Diethyl-2,3-dimethylhexane",19.935827786844307,3254.5658738415045,-90.15,477,477,12,"[1, 6]",2,True,CH
1715,CCC(C)C(CC)(CC)C(C)C,6.306908227349696,8.102202809532935,9.502307432167015,10.624771336647209,11.544729148728276,4319,"3,3-Diethyl-2,4-dimethylhexane",19.948077539539035,3284.5685576032165,-90.15,480,480,12,"[1, 6]",2,True,CH
1716,CCC(C(C)C)C(C)(CC)CC,6.022747569273475,6.743907994665445,7.39708259210607,7.991452423032689,8.534616631562127,4320,"3,4-Diethyl-2,4-dimethylhexane",19.91927220002568,3214.5929966271274,-90.15,473,473,12,"[1, 6]",2,True,CH
1717,CCC(CC)(CC(C)C)C(C)C,9.561489225405854,10.098497721130576,10.577971060046957,11.008685578996538,11.397719008118965,4321,"3,3-Diethyl-2,5-dimethylhexane",19.95077156409784,3218.2310810740582,-88.15,470,470,12,"[1, 6]",2,True,CH
1718,CCC(C(C)C)C(CC)C(C)C,6.601542162748501,7.448857951905943,8.215570614948641,8.912659315234416,9.549195819097063,4322,"3,4-Diethyl-2,5-dimethylhexane",20.11222883081858,3262.740050921633,-86.15,466,466,12,"[1, 6]",2,True,CH
1719,CCC(C)(C)C(CC)(CC)CC,6.428191334876145,8.138057240627116,9.498262747755389,10.606114573802786,11.525878532126434,4323,"3,3-Diethyl-4,4-dimethylhexane",19.805685677388283,3245.6088178297573,-91.15,483,483,12,"[1, 6]",2,True,CH
1720,CCC(C)(CC)C(C)(CC)CC,3.3864122561986427,4.468691282179083,5.462039072165304,6.3769843179656895,7.222456801942016,4324,"3,4-Diethyl-3,4-dimethylhexane",19.805685677388283,3245.6088178297573,-91.15,483,483,12,"[1, 6]",2,True,CH
1721,CCC(CC)(C(C)C)C(C)(C)C,2.862351469049493,4.081248650335819,5.2078787143136225,6.252336144066554,7.22329471765169,4325,"3,3-Diethyl-2,2,4-trimethylpentane",19.730851661865977,3183.439020318918,-91.15,479,479,12,"[1, 6]",2,True,CH
1722,CCC(C(C)C)(C(C)C)C(C)C,4.5667280047707735,5.2872214322422195,5.96224260096362,6.59596463543625,7.1920651773988205,4326,"3-Ethyl-2,4-dimethyl-3-(1-methylethyl)-pentane",19.863618718328016,3234.947848849195,-91.15,479,479,12,"[1, 6]",2,True,CH
1723,CCCC(CC(C)C)C(C)(C)C,4.873789655883442,7.174144057795367,8.95114454566892,10.365151755831493,11.51708295632378,4327,"4-(1,1-Dimethylethyl)-2-methylheptane",20.01301043916147,3182.5870638345104,-83.15,458,458,12,"[1, 6]",2,True,CH
1724,CCCC(C(C)CC)C(C)(C)C,4.390478049028399,4.598060792944747,4.800708923297318,4.9985963301490415,5.191888828172942,4328,"4-(1,1-Dimethylethyl)-3-methylheptane",20.010938112577776,3215.7673150245546,-84.15,463,463,12,"[1, 6]",2,True,CH
1725,CCCC(CCC)CC(C)(C)C,3.4033508303986935,3.9043141488989797,4.382367559541024,4.839047494297432,5.275756003335626,4329,"2,2-Dimethyl-4-propylheptane",20.06827248139333,3194.767738976449,-83.15,457,457,12,"[1, 6]",2,True,CH
1726,CCCC(CCC)C(C)C(C)C,3.4835130131131855,3.9997383760431866,4.492355871766026,4.962948740258337,5.4129617456970465,4330,"2,3-Dimethyl-4-propylheptane",24.109907991722054,4807.014795239949,-85.15,467,467,12,"[1, 6]",2,True,CH
1727,CCCC(C)(CCC)CC(C)C,7.815145986821316,8.95953155570294,9.934774586586796,10.775793960199813,11.508515574051792,4331,"2,4-Dimethyl-4-propylheptane",20.06622318066056,3228.1552228248624,-84.15,462,462,12,"[1, 6]",2,True,CH
1728,CCCC(CC(C)C)C(C)CC,8.120630611154834,8.864055956040772,9.548742216756967,10.181386409679831,10.767704763221683,4332,"2,5-Dimethyl-4-propylheptane",24.11891109943566,4772.683251503408,-84.15,463,463,12,"[1, 6]",2,True,CH
1729,CCCC(CC(C)C)CC(C)C,7.629355423665734,8.663854102978137,9.571687552759274,10.374777283798759,11.09026220354367,4333,"2,6-Dimethyl-4-propylheptane",24.1195558232617,4717.513312675272,-83.15,458,458,12,"[1, 6]",2,True,CH
1730,CCCC(CCC)C(C)(C)CC,7.590708143075142,9.121639159227593,10.35361787955471,11.366421822050734,12.213761627107916,4334,"3,3-Dimethyl-4-propylheptane",20.050082059158672,3264.674222399748,-86.15,469,469,12,"[1, 6]",2,True,CH
1731,CCCC(C)(CCC)C(C)CC,7.343770280492883,8.088290740397081,8.784947698012864,9.438212963333829,10.052018112078088,4335,"3,4-Dimethyl-4-propylheptane",20.03605931594234,3267.82876397715,-87.15,471,471,12,"[1, 6]",2,True,CH
1732,CCCC(C(C)CC)C(C)CC,4.862960397791209,7.202733068566943,8.985586678887097,10.389212978043341,11.52297754792798,4336,"3,5-Dimethyl-4-propylheptane",24.08906959663046,4811.619965425938,-86.15,469,469,12,"[1, 6]",2,True,CH
1733,CCCCC(C(C)C)C(C)(C)C,4.839918553007813,7.114575139237278,8.901151199069247,10.341519264902292,11.527423885565389,4337,"2,2-Dimethyl-3-(1-methylethyl)heptane",20.010938112577776,3215.7673150245546,-84.15,463,463,12,"[1, 6]",2,True,CH
1734,CCCCC(C)(C(C)C)C(C)C,7.980147473606712,10.010290770885518,11.532974920364207,12.717330255391698,13.664843152719346,4339,"2,3-Dimethyl-3-(1-methylethyl)heptane",19.923439879044,3224.586215930722,-90.15,474,474,12,"[1, 6]",2,True,CH
