"standard_relation","standard_value","standard_type","pchembl_value","assay_chembl_id","target_chembl_id","canonical_smiles","compound_chembl_id"
"=",354.81,"Ki",6.45,"CHEMBL3222878","CHEMBL3371","Fc1ccc2c(c[nH]c2c1)C3CCN(CC4CC(=O)c5sc(nc5C4)N6CCCC6)CC3","CHEMBL3220219"
"=",1000.0,"Ki",6.0,"CHEMBL3226688","CHEMBL225","Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl","CHEMBL1112"
"=",100.0,"Ki",7.0,"CHEMBL3226688","CHEMBL225","CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1","CHEMBL85"
"=",7.943,"Ki",8.1,"CHEMBL3226688","CHEMBL225","CN1CCC2C(C1)c3cccc4SCc5ccccc5N2c34","CHEMBL3217984"
"=",1000.0,"Ki",6.0,"CHEMBL3226689","CHEMBL1899","CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24","CHEMBL715"
"=",1000.0,"Ki",6.0,"CHEMBL3226689","CHEMBL1899","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24","CHEMBL42"
">",1000.0,"Ki",,"CHEMBL3226689","CHEMBL1899","OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24","CHEMBL716"
"=",1000.0,"Ki",6.0,"CHEMBL3226689","CHEMBL1899","Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl","CHEMBL1112"
"=",2.138,"Ki",8.67,"CHEMBL3222871","CHEMBL224","Fc1ccc2c(noc2c1)C3CCN(CC4CC(=O)c5cn[nH]c5C4)CC3","CHEMBL246484"
">",1000.0,"Ki",,"CHEMBL3226689","CHEMBL1899","CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1","CHEMBL85"
"=",630.96,"Ki",6.2,"CHEMBL3226689","CHEMBL1899","CN1CCC2C(C1)c3cccc4SCc5ccccc5N2c34","CHEMBL3217984"
"=",30.2,"Ki",7.52,"CHEMBL3222871","CHEMBL224","Cn1ncc2C(=O)CC(CN3CCC(CC3)C(=O)c4ccc(F)cc4)Cc12","CHEMBL437007"
">",1000.0,"Ki",,"CHEMBL3226690","CHEMBL1875","CN1CCC2C(C1)c3cccc4SCc5ccccc5N2c34","CHEMBL3217984"
">",1000.0,"Ki",,"CHEMBL3226691","CHEMBL3426","CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24","CHEMBL715"
"=",17.38,"Ki",7.76,"CHEMBL3222871","CHEMBL224","Cn1ncc2C(=O)CC(CN3CCC(CC3)c4noc5cc(F)ccc45)Cc12","CHEMBL246488"
">",1000.0,"Ki",,"CHEMBL3226691","CHEMBL3426","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24","CHEMBL42"
">",1000.0,"Ki",,"CHEMBL3226691","CHEMBL3426","OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24","CHEMBL716"
"=",1000.0,"Ki",6.0,"CHEMBL3226691","CHEMBL3426","Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl","CHEMBL1112"
"=",1000.0,"Ki",6.0,"CHEMBL3226691","CHEMBL3426","CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1","CHEMBL85"
"=",40.74,"Ki",7.39,"CHEMBL3222871","CHEMBL224","Cc1noc2CC(CN3CCC(CC3)C(=O)c4ccc(F)cc4)CC(=O)c12","CHEMBL391984"
"=",199.53,"Ki",6.7,"CHEMBL3226691","CHEMBL3426","CN1CCC2C(C1)c3cccc4SCc5ccccc5N2c34","CHEMBL3217984"
">",1000.0,"Ki",,"CHEMBL3226692","CHEMBL3371","CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1","CHEMBL85"
"=",17.38,"Ki",7.76,"CHEMBL3222871","CHEMBL224","Cc1noc2CC(CN3CCC(CC3)c4noc5cc(F)ccc45)CC(=O)c12","CHEMBL391985"
"=",15.85,"Ki",7.8,"CHEMBL3226692","CHEMBL3371","CN1CCC2C(C1)c3cccc4SCc5ccccc5N2c34","CHEMBL3217984"
"=",10.0,"Ki",8.0,"CHEMBL3226692","CHEMBL3371","CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24","CHEMBL715"
"=",10.0,"Ki",8.0,"CHEMBL3222871","CHEMBL224","Cc1noc2CC(CN3CCC(CC3)c4c[nH]c5cc(F)ccc45)CC(=O)c12","CHEMBL3220212"
"=",100.0,"Ki",7.0,"CHEMBL3226692","CHEMBL3371","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24","CHEMBL42"
">",1000.0,"Ki",,"CHEMBL3226692","CHEMBL3371","OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24","CHEMBL716"
">",1000.0,"Ki",,"CHEMBL3226692","CHEMBL3371","Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl","CHEMBL1112"
"=",125.89,"Ki",6.9,"CHEMBL3222871","CHEMBL224","Cc1oc2CC(CN3CCC(CC3)C(=O)c4ccc(F)cc4)CC(=O)c2n1","CHEMBL3220213"
"=",1000.0,"Ki",6.0,"CHEMBL3226693","CHEMBL3155","CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24","CHEMBL715"
"=",100.0,"Ki",7.0,"CHEMBL3226693","CHEMBL3155","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24","CHEMBL42"
"=",19.95,"Ki",7.7,"CHEMBL3222871","CHEMBL224","Cc1oc2CC(CN3CCC(CC3)c4noc5cc(F)ccc45)CC(=O)c2n1","CHEMBL3220214"
"=",1000.0,"Ki",6.0,"CHEMBL3226693","CHEMBL3155","OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24","CHEMBL716"
"=",100.0,"Ki",7.0,"CHEMBL3226693","CHEMBL3155","Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl","CHEMBL1112"
"=",5.012,"Ki",8.3,"CHEMBL3222871","CHEMBL224","Cc1oc2CC(CN3CCC(CC3)c4c[nH]c5cc(F)ccc45)CC(=O)c2n1","CHEMBL3220215"
"=",10.0,"Ki",8.0,"CHEMBL3226693","CHEMBL3155","CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1","CHEMBL85"
"=",79.43,"Ki",7.1,"CHEMBL3226693","CHEMBL3155","CN1CCC2C(C1)c3cccc4SCc5ccccc5N2c34","CHEMBL3217984"
"=",79.43,"Ki",7.1,"CHEMBL3222871","CHEMBL224","Cc1oc2CC(CN3CCC(=CC3)c4c[nH]c5cc(F)ccc45)CC(=O)c2n1","CHEMBL3220216"
"=",281.84,"Ki",6.55,"CHEMBL3222871","CHEMBL224","Fc1ccc(cc1)C(=O)C2CCN(CC3CC(=O)c4sc(nc4C3)N5CCCC5)CC2","CHEMBL3220217"
"=",19.95,"Ki",7.7,"CHEMBL3222871","CHEMBL224","Fc1ccc2c(noc2c1)C3CCN(CC4CC(=O)c5sc(nc5C4)N6CCCC6)CC3","CHEMBL3220218"
"=",7.943,"Ki",8.1,"CHEMBL3222871","CHEMBL224","Fc1ccc2c(c[nH]c2c1)C3CCN(CC4CC(=O)c5sc(nc5C4)N6CCCC6)CC3","CHEMBL3220219"
"=",39.81,"Ki",7.4,"CHEMBL3222871","CHEMBL224","Fc1ccc2c(c[nH]c2c1)C3=CCN(CC4CC(=O)c5sc(nc5C4)N6CCCC6)CC3","CHEMBL3220220"
"=",165.96,"Ki",6.78,"CHEMBL3222871","CHEMBL224","OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3","CHEMBL54"
"=",9.12,"Ki",8.04,"CHEMBL3222871","CHEMBL224","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24","CHEMBL42"
"=",0.5012,"Ki",9.3,"CHEMBL3222871","CHEMBL224","CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1","CHEMBL85"
"=",324.0,"Ki",6.49,"CHEMBL3240450","CHEMBL214","CN1C(=O)N(CC(O)CN2CCN(CC2)c3ccccc3)C(C1=O)(c4ccccc4)c5ccccc5","CHEMBL1916746"
"=",353.0,"Ki",6.45,"CHEMBL3240654","CHEMBL3155","CN1C(=O)N(CC(O)CN2CCN(CC2)c3ccccc3)C(C1=O)(c4ccccc4)c5ccccc5","CHEMBL1916746"
"=",230.0,"Ki",6.64,"CHEMBL3238702","CHEMBL1899","Fc1cccc2c3ccc(cc3S(=O)(=O)c12)N4CCN5CCC4CC5","CHEMBL3235480"
"=",505.0,"Ki",6.3,"CHEMBL3238702","CHEMBL1899","Fc1ccc2c(c1)c3ccc(cc3S2(=O)=O)N4CCN5CCC4CC5","CHEMBL3235482"
"=",188.0,"Ki",6.73,"CHEMBL3241203","CHEMBL214","O=C(CCCCCN1CCN(CC1)c2ccccc2c3ccccc3)NCc4ccc(cc4)C#N","CHEMBL522691"
"=",47.0,"Ki",7.33,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(CCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235726"
"=",14.0,"Ki",7.85,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(CCCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235727"
"=",23.0,"Ki",7.64,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(CCCCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235728"
"=",313.0,"Ki",6.5,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4CCC[C@H]4C(=O)N)CC2","CHEMBL3235729"
"=",214.0,"Ki",6.67,"CHEMBL3241203","CHEMBL214","COc1ccccc1N2CCN(CCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235730"
"=",44.0,"Ki",7.36,"CHEMBL3241203","CHEMBL214","COc1ccccc1N2CCN(CCCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235731"
"=",6307.0,"Ki",5.2,"CHEMBL3241203","CHEMBL214","COc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4CCC[C@H]4C(=O)N)CC2","CHEMBL3235732"
"=",52.0,"Ki",7.28,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCN2CCN(CC2)c3ccccc3O","CHEMBL3235733"
"=",232.0,"Ki",6.63,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3ccccc3Cl","CHEMBL3235734"
"=",141.0,"Ki",6.85,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3ccccc3F","CHEMBL3235735"
"=",38.0,"Ki",7.42,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3cccc(Cl)c3","CHEMBL3235736"
"=",573.0,"Ki",6.24,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3ccc(F)cc3","CHEMBL3235737"
"=",83.0,"Ki",7.08,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCN2CCN(CC2)c3cccc(Cl)c3Cl","CHEMBL3235738"
"=",4.0,"Ki",8.4,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3cccc(Cl)c3Cl","CHEMBL3235739"
"=",2908.0,"Ki",5.54,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCN2CCN(CC2)c3noc4ccccc34","CHEMBL3235740"
"=",214.0,"Ki",6.67,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3noc4ccccc34","CHEMBL3235741"
"=",122.0,"Ki",6.91,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1CCCN1C(=O)CCCCCCN2CCN(CC2)c3noc4ccccc34","CHEMBL3235742"
"=",18.0,"Ki",7.75,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(CCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235743"
"=",2.0,"Ki",8.7,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(CCCCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235745"
"=",122.0,"Ki",6.91,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4Cc5ccccc5C[C@H]4C(=O)N)CC2","CHEMBL3235746"
"=",107.0,"Ki",6.97,"CHEMBL3241203","CHEMBL214","COc1ccccc1N2CCN(CCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235747"
"=",12.0,"Ki",7.92,"CHEMBL3241203","CHEMBL214","COc1ccccc1N2CCN(CCCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235748"
"=",77.0,"Ki",7.11,"CHEMBL3241203","CHEMBL214","COc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4Cc5ccccc5C[C@H]4C(=O)N)CC2","CHEMBL3235749"
"=",210.0,"Ki",6.68,"CHEMBL3240654","CHEMBL3155","COc1ccccc1N2CCN(CCCN3C(=O)N(C)C(=O)C3(c4ccccc4)c5ccccc5)CC2","CHEMBL1916745"
"=",16.0,"Ki",7.8,"CHEMBL3240654","CHEMBL3155","COc1ccccc1N2CCN(CCCCN3C(=O)N(C)C(=O)C3(c4ccccc4)c5ccccc5)CC2","CHEMBL2079256"
"=",95.0,"Ki",7.02,"CHEMBL3240654","CHEMBL3155","CCOc1ccccc1N2CCN(CCCN3C(=O)N(C)C(=O)C3(c4ccccc4)c5ccccc5)CC2","CHEMBL3233401"
"=",77.0,"Ki",7.11,"CHEMBL3240654","CHEMBL3155","Cl.CN1C(=O)N(CCCCCN2CCN(CC2)c3ccccc3)C(C1=O)(c4ccccc4)c5ccccc5","CHEMBL3233402"
"=",157.0,"Ki",6.8,"CHEMBL3240654","CHEMBL3155","Cl.CN1C(=O)N(CCCCCN2CCN(CC2)c3ccccc3F)C(C)(C1=O)c4ccccc4","CHEMBL3233666"
"=",34.0,"Ki",7.47,"CHEMBL3240654","CHEMBL3155","Cl.COc1ccccc1N2CCN(CCCCCN3C(=O)N(C)C(=O)C3(C)c4ccccc4)CC2","CHEMBL3233667"
"=",70.0,"Ki",7.16,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccccc3)C(=O)N(Cc4ccccc4)C1=O","CHEMBL3233668"
"=",72.0,"Ki",7.14,"CHEMBL3240654","CHEMBL3155","Cl.COc1ccccc1N2CCN(CCCCCN3C(=O)N(Cc4ccccc4)C(=O)C3(C)C)CC2","CHEMBL3233669"
"=",122.0,"Ki",6.91,"CHEMBL3240654","CHEMBL3155","Cl.COc1cccc(c1)N2CCN(CCCCCN3C(=O)N(Cc4ccccc4)C(=O)C3(C)C)CC2","CHEMBL3233670"
"=",135.0,"Ki",6.87,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccccc3F)C(=O)N(Cc4ccccc4)C1=O","CHEMBL3233671"
"=",45.0,"Ki",7.35,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(F)cc3)C(=O)N(Cc4ccccc4)C1=O","CHEMBL3233672"
"=",172.0,"Ki",6.76,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(F)cc3F)C(=O)N(Cc4ccccc4)C1=O","CHEMBL3233673"
"=",123.0,"Ki",6.91,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(F)cc3F)C(=O)N(Cc4ccc(F)cc4)C1=O","CHEMBL3233674"
"=",46.0,"Ki",7.34,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(F)cc3)C(=O)N(Cc4ccc(F)cc4)C1=O","CHEMBL3233675"
"=",31.0,"Ki",7.51,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)C(=O)N(Cc4ccc(Cl)cc4Cl)C1=O","CHEMBL3233676"
"=",72.0,"Ki",7.14,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4ccccc4O","CHEMBL3235750"
"=",236.0,"Ki",6.63,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4ccccc4Cl","CHEMBL3235751"
"=",499.0,"Ki",6.3,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4cccc(Cl)c4","CHEMBL3235752"
"=",211.0,"Ki",6.68,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN3CCN(CC3)c4ccc(Cl)cc4","CHEMBL3235753"
"=",1914.0,"Ki",5.72,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN3CCN(CC3)c4ccc(F)cc4","CHEMBL3235754"
"=",643.0,"Ki",6.19,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4ccc(F)cc4","CHEMBL3235755"
"=",16.0,"Ki",7.8,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4cccc(Cl)c4Cl","CHEMBL3235756"
"=",212.0,"Ki",6.67,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c3ccc(CN4CCN(CC4)c5cccc(Cl)c5Cl)cc3","CHEMBL3235757"
"=",377.0,"Ki",6.42,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN3CCN(CC3)c4noc5ccccc45","CHEMBL3235758"
"=",230.0,"Ki",6.64,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4noc5ccccc45","CHEMBL3235759"
"=",89.0,"Ki",7.05,"CHEMBL3241203","CHEMBL214","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCCN3CCN(CC3)c4noc5ccccc45","CHEMBL3235760"
"=",52.7,"Ki",7.28,"CHEMBL3241203","CHEMBL214","CSc1ccccc1N2CCN(CCCCCC(=O)NC3CCCc4ccccc34)CC2","CHEMBL225284"
"=",0.58,"Ki",9.24,"CHEMBL3241204","CHEMBL3155","O=C(CCCCCN1CCN(CC1)c2ccccc2c3ccccc3)NCc4ccc(cc4)C#N","CHEMBL522691"
"=",163.0,"Ki",6.79,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(CCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235726"
"=",153.0,"Ki",6.82,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(CCCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235727"
"=",495.0,"Ki",6.3,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(CCCCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235728"
"=",567.0,"Ki",6.25,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4CCC[C@H]4C(=O)N)CC2","CHEMBL3235729"
"=",634.0,"Ki",6.2,"CHEMBL3241204","CHEMBL3155","COc1ccccc1N2CCN(CCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235730"
"=",1199.0,"Ki",5.92,"CHEMBL3241204","CHEMBL3155","COc1ccccc1N2CCN(CCCCCC(=O)N3CCC[C@H]3C(=O)N)CC2","CHEMBL3235731"
"=",4151.0,"Ki",5.38,"CHEMBL3241204","CHEMBL3155","COc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4CCC[C@H]4C(=O)N)CC2","CHEMBL3235732"
"=",1865.0,"Ki",5.73,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCN2CCN(CC2)c3ccccc3O","CHEMBL3235733"
"=",1312.0,"Ki",5.88,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3ccccc3Cl","CHEMBL3235734"
"=",3134.0,"Ki",5.5,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3ccccc3F","CHEMBL3235735"
"=",478.0,"Ki",6.32,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3cccc(Cl)c3","CHEMBL3235736"
"=",1188.0,"Ki",5.92,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3ccc(F)cc3","CHEMBL3235737"
"=",113.0,"Ki",6.95,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCN2CCN(CC2)c3cccc(Cl)c3Cl","CHEMBL3235738"
"=",179.0,"Ki",6.75,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3cccc(Cl)c3Cl","CHEMBL3235739"
"=",108.0,"Ki",6.97,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCN2CCN(CC2)c3noc4ccccc34","CHEMBL3235740"
"=",50.0,"Ki",7.3,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCCN2CCN(CC2)c3noc4ccccc34","CHEMBL3235741"
"=",101.0,"Ki",7.0,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1CCCN1C(=O)CCCCCCN2CCN(CC2)c3noc4ccccc34","CHEMBL3235742"
"=",51.0,"Ki",7.29,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(CCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235743"
"=",78.0,"Ki",7.11,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(CCCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235744"
"=",111.0,"Ki",6.96,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(CCCCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235745"
"=",148.0,"Ki",6.83,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4Cc5ccccc5C[C@H]4C(=O)N)CC2","CHEMBL3235746"
"=",551.0,"Ki",6.26,"CHEMBL3241204","CHEMBL3155","COc1ccccc1N2CCN(CCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235747"
"=",302.0,"Ki",6.52,"CHEMBL3241204","CHEMBL3155","COc1ccccc1N2CCN(CCCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N)CC2","CHEMBL3235748"
"=",579.0,"Ki",6.24,"CHEMBL3241204","CHEMBL3155","COc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4Cc5ccccc5C[C@H]4C(=O)N)CC2","CHEMBL3235749"
"=",476.0,"Ki",6.32,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4ccccc4O","CHEMBL3235750"
"=",393.0,"Ki",6.41,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4ccccc4Cl","CHEMBL3235751"
"=",78.0,"Ki",7.11,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)C(=O)N(Cc4ccc(Cl)cc4Cl)C1=O","CHEMBL3233677"
"=",456.0,"Ki",6.34,"CHEMBL3240654","CHEMBL3155","Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(Cl)cc3)C(=O)N(Cc4ccc(Cl)cc4Cl)C1=O","CHEMBL3233678"
"=",3.0,"Ki",8.52,"CHEMBL3240654","CHEMBL3155","Cl.COc1ccccc1N2CCN(CC(O)CN3C(=O)NC(C)(C3=O)c4ccc(F)cc4)CC2","CHEMBL3233679"
"=",25.0,"Ki",7.6,"CHEMBL3240654","CHEMBL3155","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24","CHEMBL42"
"=",725.0,"Ki",6.14,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4cccc(Cl)c4","CHEMBL3235752"
"=",223.0,"Ki",6.65,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN3CCN(CC3)c4ccc(Cl)cc4","CHEMBL3235753"
"=",295.0,"Ki",6.53,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN3CCN(CC3)c4ccc(F)cc4","CHEMBL3235754"
"=",107.0,"Ki",6.97,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4ccc(F)cc4","CHEMBL3235755"
"=",95.0,"Ki",7.02,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4cccc(Cl)c4Cl","CHEMBL3235756"
"=",1196.0,"Ki",5.92,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c3ccc(CN4CCN(CC4)c5cccc(Cl)c5Cl)cc3","CHEMBL3235757"
"=",18.0,"Ki",7.75,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN3CCN(CC3)c4noc5ccccc45","CHEMBL3235758"
"=",22.0,"Ki",7.66,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN3CCN(CC3)c4noc5ccccc45","CHEMBL3235759"
"=",6.5,"Ki",8.19,"CHEMBL3240450","CHEMBL214","COc1ccccc1N2CCN(CCCN3C(=O)N(C)C(=O)C3(c4ccccc4)c5ccccc5)CC2","CHEMBL1916745"
"=",28.0,"Ki",7.55,"CHEMBL3241204","CHEMBL3155","NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCCN3CCN(CC3)c4noc5ccccc45","CHEMBL3235760"
"=",0.22,"Ki",9.66,"CHEMBL3241204","CHEMBL3155","CSc1ccccc1N2CCN(CCCCCC(=O)NC3CCCc4ccccc34)CC2","CHEMBL225284"
